"ip_address","nick_name","start_time","end_time","pic_id","response_no","conf_level","choice_reason","description"
675,682,"2015-02-19 21:29:36","2015-02-19 21:30:37",493,"1",4,"_direction of shapes different","turk16"
677,684,"2015-02-19 21:30:24","2015-02-19 21:30:39",143,"8",4,"_Three groups seperate from each other","turk16"
676,683,"2015-02-19 21:30:35","2015-02-19 21:30:44",259,"5",4,"_Groups of plots","turk16"
673,680,"2015-02-19 21:29:46","2015-02-19 21:30:48",334,"6",1,"_fewer samples","turk16"
678,685,"2015-02-19 21:30:00","2015-02-19 21:30:49",428,"20",5,"_least dispersed data; low variance","turk16"
680,687,"2015-02-19 21:30:32","2015-02-19 21:30:50",500,"1",4,"_shapes not all touching","turk16"
675,682,"2015-02-19 21:30:40","2015-02-19 21:31:00",427,"20",5,"_all circles close to line","turk16"
680,687,"2015-02-19 21:30:53","2015-02-19 21:31:01",198,"1",4,"_tight line","turk16"
677,684,"2015-02-19 21:30:41","2015-02-19 21:31:02",66,"13",4,"_Three groups seperate from each other with no colors overlapping","turk16"
673,680,"2015-02-19 21:30:51","2015-02-19 21:31:15",140,"19",4,"_least spread","turk16"
678,685,"2015-02-19 21:30:51","2015-02-19 21:31:18",283,"5",5,"_best fits a line","turk16"
680,687,"2015-02-19 21:31:04","2015-02-19 21:31:24",322,"3",4,"_tight grouping of one color","turk16"
679,686,"2015-02-19 21:30:30","2015-02-19 21:31:28",86,"15",2,"_least linear","turk16"
671,678,"2015-02-19 21:30:37","2015-02-19 21:31:34",224,"6",5,"_most linear, no branching","turk16"
674,681,"2015-02-19 21:30:53","2015-02-19 21:31:35",338,"6",5,"_seprate groups ","turk16"
680,687,"2015-02-19 21:31:25","2015-02-19 21:31:36",33,"9",4,"_odd grouping","turk16"
673,680,"2015-02-19 21:31:17","2015-02-19 21:32:00",8,"20",3,"_farthest end points","turk16"
680,687,"2015-02-19 21:31:45","2015-02-19 21:32:01",61,"13",4,"_three groups instead of linear","turk16"
679,686,"2015-02-19 21:31:30","2015-02-19 21:32:04",227,"1",3,"_least linear","turk16"
671,678,"2015-02-19 21:31:37","2015-02-19 21:32:13",92,"1",5,"_separatist","turk16"
680,687,"2015-02-19 21:32:07","2015-02-19 21:32:17",535,"13",4,"_shapes not all touching","turk16"
677,684,"2015-02-19 21:31:04","2015-02-19 21:32:19",39,"9",5,"_All the colors are bunched close together and further away from each other than the others","turk16"
679,686,"2015-02-19 21:32:06","2015-02-19 21:32:26",202,"20",2,"_three groupings","turk16"
675,682,"2015-02-19 21:31:02","2015-02-19 21:32:26",316,"18",4,"_very small circles not touching","turk16"
677,684,"2015-02-19 21:32:21","2015-02-19 21:32:46",397,"15",4,"_ there is a group that is seperated from the others in this one","turk16"
671,678,"2015-02-19 21:32:15","2015-02-19 21:32:47",273,"7",5,"_most linear, no branching","turk16"
675,682,"2015-02-19 21:32:28","2015-02-19 21:32:49",148,"8",3,"_grouping","turk16"
674,681,"2015-02-19 21:32:06","2015-02-19 21:32:50",236,"3",5,"_seprate groups","turk16"
682,689,"2015-02-19 21:32:19","2015-02-19 21:32:56",217,"11",4,"_most linear","turk16"
675,682,"2015-02-19 21:32:50","2015-02-19 21:33:08",201,"1",4,"_almost linear","turk16"
681,688,"2015-02-19 21:30:50","2015-02-19 21:33:14",467,"13",3,"_the points are more scattered ","turk16"
683,690,"2015-02-19 21:32:34","2015-02-19 21:33:17",356,"15",5,"_The images are separated","turk16"
677,684,"2015-02-19 21:32:47","2015-02-19 21:33:25",435,"16",4,"_the cirgles are smallest in this one","turk16"
669,676,"2015-02-19 21:30:37","2015-02-19 21:33:32",13,"9,1",5,"_9 forms distinct clusters and plot 1 form the most perfect linear line","turk16"
682,689,"2015-02-19 21:33:11","2015-02-19 21:33:48",533,"13",5,"_clusters","turk16"
679,686,"2015-02-19 21:32:28","2015-02-19 21:34:08",175,"20",2,"_most linear","turk16"
682,689,"2015-02-19 21:33:50","2015-02-19 21:34:09",151,"4",0,"_clusters in a v-shape","turk16"
682,689,"2015-02-19 21:34:11","2015-02-19 21:34:31",2,"20",5,"_most linear","turk16"
674,681,"2015-02-19 21:32:55","2015-02-19 21:34:45",210,"20",5,"_seprated and condensed","turk16"
679,686,"2015-02-19 21:34:11","2015-02-19 21:34:51",420,"12",3,"_best confidence interval","turk16"
683,690,"2015-02-19 21:33:47","2015-02-19 21:35:17",253,"16",0,"_Less of the image graphics are shown.","turk16"
684,691,"2015-02-19 21:34:56","2015-02-19 21:35:21",170,"13",5,"_smaller circles than the rest","turk16"
679,686,"2015-02-19 21:34:54","2015-02-19 21:35:29",524,"16",2,"_random","turk16"
682,689,"2015-02-19 21:34:34","2015-02-19 21:35:34",515,"2",5,"_clearly separate clusters","turk16"
685,692,"2015-02-19 21:35:01","2015-02-19 21:35:46",110,"13",5,"_All drawings are roughly the same size, in others it varys","turk16"
681,688,"2015-02-19 21:33:17","2015-02-19 21:35:54",505,"6",4,"_have the same oval shape","turk16"
669,676,"2015-02-19 21:33:37","2015-02-19 21:36:00",261,"9",4,"_Plot 9 forms the straightest linear line.","turk16"
674,681,"2015-02-19 21:34:48","2015-02-19 21:36:03",435,"6",5,"_close to each other","turk16"
684,691,"2015-02-19 21:35:42","2015-02-19 21:36:04",489,"4",5,"_three groups instead of spread out like the rest","turk16"
686,693,"2015-02-19 21:35:49","2015-02-19 21:36:04",1,"20",1,"_No outliers","turk16"
682,689,"2015-02-19 21:35:36","2015-02-19 21:36:13",138,"19",4,"_clusters","turk16"
683,690,"2015-02-19 21:35:21","2015-02-19 21:36:14",417,"11",5,"_The images are at a completely different angle.","turk16"
679,686,"2015-02-19 21:35:31","2015-02-19 21:36:19",221,"1",2,"_distinct groupings","turk16"
674,681,"2015-02-19 21:36:05","2015-02-19 21:36:28",534,"13",5,"_seprate groups","turk16"
682,689,"2015-02-19 21:36:15","2015-02-19 21:36:35",106,"13",5,"_separate clusters","turk16"
684,691,"2015-02-19 21:36:05","2015-02-19 21:36:40",395,"19",5,"_the circles has formed a ""line"", the rest look more randomly placed","turk16"
678,685,"2015-02-19 21:31:20","2015-02-19 21:36:43",477,"12",5,"_fewest outliers","turk16"
686,693,"2015-02-19 21:36:17","2015-02-19 21:36:47",310,"5",2,"_Blue points are really scattered","turk16"
682,689,"2015-02-19 21:36:37","2015-02-19 21:36:49",70,"13",5,"_clusters","turk16"
683,690,"2015-02-19 21:36:18","2015-02-19 21:36:52",324,"18",5,"_The images are separated","turk16"
685,692,"2015-02-19 21:36:06","2015-02-19 21:36:54",335,"6,13",5,"_two separate groupings ","turk16"
684,691,"2015-02-19 21:36:41","2015-02-19 21:37:08",86,"11",5,"_three small circles instead of big ones like the rest got","turk16"
682,689,"2015-02-19 21:36:52","2015-02-19 21:37:17",494,"1",5,"_clusters","turk16"
678,685,"2015-02-19 21:36:44","2015-02-19 21:37:19",135,"19",5,"_least variance inside rings","turk16"
686,693,"2015-02-19 21:36:52","2015-02-19 21:37:20",353,"15",2,"_Points are really divided","turk16"
687,694,"2015-02-19 21:36:32","2015-02-19 21:37:23",295,"18",4,"_most linear","turk16"
684,691,"2015-02-19 21:37:11","2015-02-19 21:37:27",91,"1",5,"_3 groups, not so spread out unlike the rest","turk16"
683,690,"2015-02-19 21:36:54","2015-02-19 21:37:27",488,"4",5,"_There is more image concentration in some areas.","turk16"
682,689,"2015-02-19 21:37:18","2015-02-19 21:37:39",49,"12",5,"_clusters","turk16"
685,692,"2015-02-19 21:36:55","2015-02-19 21:37:39",229,"1",5,"_wide scattering across the plotting where others are more grouped","turk16"
686,693,"2015-02-19 21:37:22","2015-02-19 21:37:40",186,"1",2,"_No intersecting points","turk16"
678,685,"2015-02-19 21:37:20","2015-02-19 21:37:42",60,"1",5,"_tight fitting data","turk16"
684,691,"2015-02-19 21:37:28","2015-02-19 21:38:00",13,"9",3,"_gathered in 3 spread out groups","turk16"
686,693,"2015-02-19 21:37:42","2015-02-19 21:38:03",515,"13",3,"_No outliers","turk16"
683,690,"2015-02-19 21:37:30","2015-02-19 21:38:13",151,"4",5,"_The images are more clustered.","turk16"
678,685,"2015-02-19 21:37:44","2015-02-19 21:38:19",494,"15",4,"_best linear regression line","turk16"
681,688,"2015-02-19 21:35:55","2015-02-19 21:38:23",129,"16",5,"_colors are separated from each other","turk16"
684,691,"2015-02-19 21:38:02","2015-02-19 21:38:23",387,"5",5,"_theres a gap between the two groups of circles","turk16"
685,692,"2015-02-19 21:37:40","2015-02-19 21:38:27",447,"7",5,"_three distinct groupings of points","turk16"
686,693,"2015-02-19 21:38:09","2015-02-19 21:38:33",167,"14",3,"_Seems consistent","turk16"
678,685,"2015-02-19 21:38:22","2015-02-19 21:38:36",21,"14",5,"_best line fit","turk16"
669,676,"2015-02-19 21:36:03","2015-02-19 21:38:39",469,"3,7",5,"_Plots or dots for graphs 3 and 7 cling most tightly around the intersecting line.","turk16"
683,690,"2015-02-19 21:38:18","2015-02-19 21:38:49",125,"1",5,"_Less images are displayed.","turk16"
688,695,"2015-02-19 21:38:28","2015-02-19 21:38:51",237,"2",4,"_all close together","turk16"
678,685,"2015-02-19 21:38:38","2015-02-19 21:39:00",259,"8",4,"_best line fit","turk16"
684,691,"2015-02-19 21:38:25","2015-02-19 21:39:01",212,"11",3,"_the coloured circles have formed a line, unlike many of the others","turk16"
684,691,"2015-02-19 21:38:25","2015-02-19 21:39:01",212,"11",3,"_the coloured circles have formed a line, unlike many of the others","turk16"
686,693,"2015-02-19 21:38:59","2015-02-19 21:39:15",388,"19",4,"_Uniformed points","turk16"
683,690,"2015-02-19 21:38:51","2015-02-19 21:39:23",219,"11",0,"_","turk16"
687,694,"2015-02-19 21:37:54","2015-02-19 21:39:47",176,"5",4,"_more separate spots","turk16"
688,695,"2015-02-19 21:39:10","2015-02-19 21:39:48",512,"2",4,"_distinct groups","turk16"
685,692,"2015-02-19 21:38:28","2015-02-19 21:39:48",506,"1",4,"_All are somewhat similar in size and shape","turk16"
686,693,"2015-02-19 21:39:39","2015-02-19 21:39:53",44,"19",4,"_No outliers","turk16"
689,696,"2015-02-19 21:38:36","2015-02-19 21:39:54",355,"15",4,"_spaced the most apart","turk16"
688,695,"2015-02-19 21:39:50","2015-02-19 21:40:08",379,"15",4,"_tightly follow line","turk16"
683,690,"2015-02-19 21:39:34","2015-02-19 21:40:10",300,"12",5,"_Images are more separated.","turk16"
685,692,"2015-02-19 21:39:50","2015-02-19 21:40:12",308,"11",5,"_three distinct groupings of points","turk16"
688,695,"2015-02-19 21:40:10","2015-02-19 21:40:32",31,"9",3,"_distinct groups","turk16"
683,690,"2015-02-19 21:40:13","2015-02-19 21:40:42",212,"11",5,"_Image is more concentrated.","turk16"
685,692,"2015-02-19 21:40:13","2015-02-19 21:40:43",52,"1",5,"_very linear grouping","turk16"
688,695,"2015-02-19 21:40:33","2015-02-19 21:40:52",450,"2",4,"_tightly follow line","turk16"
690,697,"2015-02-19 21:40:36","2015-02-19 21:40:53",531,"13",5,"_group of points","turk16"
684,691,"2015-02-19 21:39:02","2015-02-19 21:41:03",514,"10",4,"_the shapes are more spread out than the rest","turk16"
687,694,"2015-02-19 21:39:52","2015-02-19 21:41:07",84,"2",5,"_more linear","turk16"
689,696,"2015-02-19 21:40:55","2015-02-19 21:41:30",149,"8",5,"_equidistant ","turk16"
685,692,"2015-02-19 21:40:44","2015-02-19 21:41:30",123,"16,13,2",4,"_three distinct groupings of points","turk16"
71,73,"0000-00-00 00:00:00","2015-02-19 21:41:35",NA,"",0,"_",""
683,690,"2015-02-19 21:38:51","2015-02-19 21:41:35",219,"11",0,"_Image is more concentrated.","turk16"
691,698,"2015-02-19 21:40:11","2015-02-19 21:41:41",323,"18",4,"_Trend toward three distinct groups","turk16"
681,688,"2015-02-19 21:38:25","2015-02-19 21:41:52",106,"15",5,"_are the ones who keep order among them","turk16"
688,695,"2015-02-19 21:41:37","2015-02-19 21:41:54",308,"11",4,"_distinct groups","turk16"
687,694,"2015-02-19 21:41:11","2015-02-19 21:41:58",249,"5",5,"_more linear","turk16"
684,691,"2015-02-19 21:41:21","2015-02-19 21:41:58",474,"6",0,"_the shapes are gathered are more grouped and less spread ","turk16"
685,692,"2015-02-19 21:41:32","2015-02-19 21:42:01",531,"13",3,"_large separation in the grouping","turk16"
690,697,"2015-02-19 21:41:19","2015-02-19 21:42:03",154,"4",3,"_Group of points","turk16"
688,695,"2015-02-19 21:41:56","2015-02-19 21:42:19",205,"1",4,"_tight groupings","turk16"
689,696,"2015-02-19 21:41:33","2015-02-19 21:42:24",201,"1",4,"_plotted diagonal","turk16"
685,692,"2015-02-19 21:42:02","2015-02-19 21:42:36",264,"2",4,"_three distinct groupings of points","turk16"
683,690,"2015-02-19 21:41:49","2015-02-19 21:42:40",212,"11",5,"_Image is more concentrated.","turk16"
688,695,"2015-02-19 21:42:22","2015-02-19 21:42:43",336,"6",4,"_two groups","turk16"
691,698,"2015-02-19 21:42:01","2015-02-19 21:42:45",190,"2",4,"_Angle is most closely aligned for all three","turk16"
690,697,"2015-02-19 21:42:12","2015-02-19 21:42:48",89,"2",4,"_strongest upward trend","turk16"
687,694,"2015-02-19 21:42:01","2015-02-19 21:42:54",473,"12",5,"_more linear","turk16"
669,676,"2015-02-19 21:38:43","2015-02-19 21:42:56",147,"20,8",5,"_Plot 20 is the most disengaged from the intersecting line. Plot 8 has two clusters directly on the line and one below forming an invisible triangle.","turk16"
688,695,"2015-02-19 21:42:47","2015-02-19 21:42:59",53,"1",3,"_tightly follow line","turk16"
688,695,"2015-02-19 21:42:47","2015-02-19 21:42:59",53,"1",3,"_tightly follow line","turk16"
692,699,"2015-02-19 21:42:24","2015-02-19 21:43:12",118,"14,1",5,"_This one does not have the points in a line ","turk16"
693,700,"2015-02-19 21:42:41","2015-02-19 21:43:15",433,"16",4,"_smaller isolated groupings","turk16"
694,701,"2015-02-19 21:42:35","2015-02-19 21:43:18",357,"15",4,"_Space between the points","turk16"
689,696,"2015-02-19 21:42:32","2015-02-19 21:43:24",12,"9",4,"_the distance","turk16"
695,702,"2015-02-19 21:42:55","2015-02-19 21:43:28",114,"1",5,"_Most separation between clusters","turk16"
691,698,"2015-02-19 21:42:56","2015-02-19 21:43:43",254,"5",4,"_Strong trend toward three distinct groups","turk16"
692,699,"2015-02-19 21:43:24","2015-02-19 21:43:48",217,"4",5,"_This one has the most points deviating off the line ","turk16"
689,696,"2015-02-19 21:43:27","2015-02-19 21:43:55",426,"4",5,"_no overlap","turk16"
690,697,"2015-02-19 21:43:04","2015-02-19 21:44:01",383,"19",4,"_Most linear","turk16"
687,694,"2015-02-19 21:42:56","2015-02-19 21:44:02",310,"5",5,"_increased size","turk16"
693,700,"2015-02-19 21:43:32","2015-02-19 21:44:07",417,"11",4,"_more random","turk16"
692,699,"2015-02-19 21:43:50","2015-02-19 21:44:22",490,"4",5,"_The three circles are furtherst apart and not in a line ","turk16"
689,696,"2015-02-19 21:43:58","2015-02-19 21:44:34",103,"13",4,"_there is more space between the clusters","turk16"
694,701,"2015-02-19 21:43:30","2015-02-19 21:44:34",494,"14",2,"_Plots go more up than diagnol","turk16"
692,699,"2015-02-19 21:44:24","2015-02-19 21:44:42",389,"11",4,"_these points are not right together ","turk16"
693,700,"2015-02-19 21:44:08","2015-02-19 21:44:43",266,"2",4,"_no overlap at all","turk16"
681,688,"2015-02-19 21:42:10","2015-02-19 21:44:49",310,"5,11",5,"_The ovals are the same size unlike the other plots","turk16"
696,703,"2015-02-19 21:43:50","2015-02-19 21:44:51",8,"11",4,"_Completely different pattern","turk16"
691,698,"2015-02-19 21:43:45","2015-02-19 21:44:52",107,"13",3,"_Strong trend toward three distinct groups","turk16"
687,694,"2015-02-19 21:44:05","2015-02-19 21:44:52",417,"12",5,"_more linear","turk16"
690,697,"2015-02-19 21:44:24","2015-02-19 21:44:54",472,"5",4,"_Group of points","turk16"
697,704,"2015-02-19 21:44:22","2015-02-19 21:44:56",445,"7",4,"_all the three circles are isolated completely","turk16"
692,699,"2015-02-19 21:44:45","2015-02-19 21:45:02",422,"2",5,"_These points are not in a line but are in more of a group ","turk16"
694,701,"2015-02-19 21:44:37","2015-02-19 21:45:05",313,"18",3,"_Space between the points","turk16"
687,694,"2015-02-19 21:44:55","2015-02-19 21:45:17",191,"1",5,"_more linear","turk16"
693,700,"2015-02-19 21:44:45","2015-02-19 21:45:17",488,"4",5,"_largest separation","turk16"
689,696,"2015-02-19 21:44:36","2015-02-19 21:45:19",234,"2",5,"_equal in size and diagonal line","turk16"
696,703,"2015-02-19 21:44:53","2015-02-19 21:45:20",115,"1",5,"_Contains shapes not found in the rest","turk16"
694,701,"2015-02-19 21:45:07","2015-02-19 21:45:22",452,"19",4,"_Points are scattered","turk16"
695,702,"2015-02-19 21:43:42","2015-02-19 21:45:29",248,"5",4,"_Most linear with points mostly between the dashed lines","turk16"
690,697,"2015-02-19 21:45:12","2015-02-19 21:45:38",508,"8",3,"_strongest upward trend","turk16"
694,701,"2015-02-19 21:45:25","2015-02-19 21:45:44",48,"19",4,"_Points are very close together","turk16"
692,699,"2015-02-19 21:45:04","2015-02-19 21:45:46",533,"6",5,"_this one looks like a shower of points falling ","turk16"
694,701,"2015-02-19 21:45:46","2015-02-19 21:46:00",256,"2",4,"_No green circle","turk16"
690,697,"2015-02-19 21:45:41","2015-02-19 21:46:07",416,"12",4,"_Most linear","turk16"
691,698,"2015-02-19 21:44:54","2015-02-19 21:46:12",389,"19",4,"_Trend toward minimal distance from line","turk16"
687,694,"2015-02-19 21:45:20","2015-02-19 21:46:13",102,"13",5,"_smaller groupings","turk16"
696,703,"2015-02-19 21:45:23","2015-02-19 21:46:13",252,"5",5,"_Too spaced out","turk16"
694,701,"2015-02-19 21:46:01","2015-02-19 21:46:21",201,"20",3,"_Space between the points","turk16"
697,704,"2015-02-19 21:45:25","2015-02-19 21:46:25",383,"19",4,"_alligned linearly","turk16"
695,702,"2015-02-19 21:45:33","2015-02-19 21:46:25",86,"15",4,"_No red circle","turk16"
681,688,"2015-02-19 21:44:51","2015-02-19 21:46:27",334,"20",5,"_there is only one red dot","turk16"
689,696,"2015-02-19 21:45:22","2015-02-19 21:46:28",57,"14",4,"_only one that is not on a varying degree of the diagnol line","turk16"
694,701,"2015-02-19 21:46:24","2015-02-19 21:46:35",450,"2",4,"_Points in a straight row","turk16"
693,700,"2015-02-19 21:45:19","2015-02-19 21:46:36",60,"14",4,"_widest variation","turk16"
692,699,"2015-02-19 21:45:58","2015-02-19 21:46:38",276,"11",3,"_This one has the most points/circle groups not touching each other","turk16"
690,697,"2015-02-19 21:46:10","2015-02-19 21:46:39",297,"12",4,"_least upward trend","turk16"
698,705,"2015-02-19 21:46:37","2015-02-19 21:46:51",379,"1",5,"_groups of plot points","turk16"
699,706,"2015-02-19 21:46:03","2015-02-19 21:46:51",206,"20",5,"_It is smaller","turk16"
691,698,"2015-02-19 21:46:16","2015-02-19 21:46:52",156,"4",5,"_Each disc is separate and distinct and does not touch other discs","turk16"
669,676,"2015-02-19 21:43:00","2015-02-19 21:46:56",50,"12",5,"_In Plot 12 the circular disks are separated by the most space between each disk and are the most concentrated disks","turk16"
695,702,"2015-02-19 21:46:27","2015-02-19 21:46:59",423,"20",4,"_Most linear with little spread","turk16"
687,694,"2015-02-19 21:46:16","2015-02-19 21:47:00",128,"16",5,"_less diagonal","turk16"
692,699,"2015-02-19 21:46:41","2015-02-19 21:47:04",85,"11",5,"_these points are more tightly grouped separately from each other","turk16"
697,704,"2015-02-19 21:46:28","2015-02-19 21:47:13",112,"1",4,"_grouped isolated","turk16"
694,701,"2015-02-19 21:46:37","2015-02-19 21:47:13",405,"13",2,"_2 groups of plots are further away","turk16"
689,696,"2015-02-19 21:46:31","2015-02-19 21:47:18",250,"5",3,"_equal size of the shapes","turk16"
694,701,"2015-02-19 21:47:15","2015-02-19 21:47:24",139,"19",4,"_Space between the points","turk16"
696,703,"2015-02-19 21:46:39","2015-02-19 21:47:24",101,"13",5,"_Less compact and far more spaced than others","turk16"
692,699,"2015-02-19 21:47:07","2015-02-19 21:47:28",54,"14",4,"_these points are in a v shape ","turk16"
692,699,"2015-02-19 21:47:30","2015-02-19 21:47:45",11,"9",4,"_these points are grouped in a triangle far apart. ","turk16"
697,704,"2015-02-19 21:47:17","2015-02-19 21:47:45",29,"4",4,"_isolated","turk16"
695,702,"2015-02-19 21:47:01","2015-02-19 21:47:46",387,"19",4,"_Most points fall close to slope line","turk16"
693,700,"2015-02-19 21:46:39","2015-02-19 21:47:48",315,"18",3,"_the most different","turk16"
696,703,"2015-02-19 21:47:26","2015-02-19 21:47:52",447,"7",5,"_the bar angle","turk16"
698,705,"2015-02-19 21:47:05","2015-02-19 21:47:56",250,"14",4,"_groups of plot points","turk16"
690,697,"2015-02-19 21:47:06","2015-02-19 21:47:58",130,"15",4,"_Most linear","turk16"
700,707,"2015-02-19 21:47:09","2015-02-19 21:48:09",441,"7",3,"_more circular","turk16"
697,704,"2015-02-19 21:47:49","2015-02-19 21:48:12",281,"14",4,"_separate","turk16"
691,698,"2015-02-19 21:46:54","2015-02-19 21:48:13",295,"12",4,"_Trend toward two separate and distinct groupings","turk16"
689,696,"2015-02-19 21:47:21","2015-02-19 21:48:14",358,"15",4,"_only one where the dots are in clusters equidistant to each other","turk16"
695,702,"2015-02-19 21:47:48","2015-02-19 21:48:20",271,"13",4,"_Some clustering with wider gaps between clusters","turk16"
696,703,"2015-02-19 21:47:54","2015-02-19 21:48:23",124,"16",4,"_Far more separation","turk16"
698,705,"2015-02-19 21:47:59","2015-02-19 21:48:27",8,"20",5,"_most linear progression ","turk16"
693,700,"2015-02-19 21:47:56","2015-02-19 21:48:37",382,"1",3,"_least green","turk16"
701,708,"2015-02-19 21:48:05","2015-02-19 21:48:44",503,"6",5,"_Highly segregated data","turk16"
691,698,"2015-02-19 21:48:15","2015-02-19 21:48:45",132,"19",4,"_Trend toward three separate groupings","turk16"
695,702,"2015-02-19 21:48:21","2015-02-19 21:48:48",109,"13",5,"_Clustering with very few points on the line","turk16"
681,688,"2015-02-19 21:46:44","2015-02-19 21:48:49",331,"3",3,"_points are not so scattered","turk16"
700,707,"2015-02-19 21:48:26","2015-02-19 21:48:56",416,"11",5,"_further apart ","turk16"
702,709,"2015-02-19 21:48:07","2015-02-19 21:48:56",92,"1",4,"_Tight groupings","turk16"
697,704,"2015-02-19 21:48:28","2015-02-19 21:48:57",337,"6",4,"_unique","turk16"
698,705,"2015-02-19 21:48:29","2015-02-19 21:48:57",431,"18",3,"_most linear progression ","turk16"
691,698,"2015-02-19 21:48:47","2015-02-19 21:49:07",221,"6",5,"_Strong linear correlation","turk16"
689,696,"2015-02-19 21:48:38","2015-02-19 21:49:10",320,"18",5,"_circles do not overlap","turk16"
693,700,"2015-02-19 21:48:40","2015-02-19 21:49:13",474,"5",2,"_least linear","turk16"
698,705,"2015-02-19 21:48:59","2015-02-19 21:49:13",357,"15",5,"_groups of plot points","turk16"
690,697,"2015-02-19 21:49:14","2015-02-19 21:49:26",25,"4",4,"_group of points","turk16"
703,710,"2015-02-19 21:48:52","2015-02-19 21:49:29",531,"13",4,"_broken","turk16"
700,707,"2015-02-19 21:49:00","2015-02-19 21:49:33",265,"2",4,"_the red circle is not as oval","turk16"
704,711,"2015-02-19 21:48:27","2015-02-19 21:49:39",43,"12",4,"_These are more confined in smaller more concentrated areas while the rest of the plots are more spread out. ","turk16"
693,700,"2015-02-19 21:49:20","2015-02-19 21:49:39",141,"8",3,"_isolated groupings","turk16"
705,712,"2015-02-19 21:48:42","2015-02-19 21:49:39",345,"14",5,"_groups are spaced more than others","turk16"
706,713,"2015-02-19 21:49:15","2015-02-19 21:49:45",258,"8",5,"_GRAPHIC","turk16"
698,705,"2015-02-19 21:49:15","2015-02-19 21:49:49",34,"9",3,"_groups spread apart","turk16"
691,698,"2015-02-19 21:49:09","2015-02-19 21:49:49",338,"6",4,"_Trend toward two separate and distinct groups","turk16"
707,714,"2015-02-19 21:49:33","2015-02-19 21:49:56",447,"7",1,"_Groups of points","turk16"
697,704,"2015-02-19 21:49:23","2015-02-19 21:50:01",186,"1",4,"_different positions","turk16"
695,702,"2015-02-19 21:48:49","2015-02-19 21:50:07",22,"4",4,"_Clustering with no overlap between groups","turk16"
701,708,"2015-02-19 21:48:59","2015-02-19 21:50:08",19,"9",4,"_Green data points deviate greatly from trend","turk16"
681,688,"2015-02-19 21:48:50","2015-02-19 21:50:12",242,"5",5,"_are the ones who keep order among them","turk16"
698,705,"2015-02-19 21:49:50","2015-02-19 21:50:12",102,"13",4,"_groups of plot points","turk16"
693,700,"2015-02-19 21:49:42","2015-02-19 21:50:13",69,"13",4,"_isolated groupings","turk16"
689,696,"2015-02-19 21:49:39","2015-02-19 21:50:16",91,"1",4,"_groups of dots are not clustered together like the other plots","turk16"
706,713,"2015-02-19 21:50:02","2015-02-19 21:50:20",255,"2",4,"_GRAPHIC","turk16"
696,703,"2015-02-19 21:49:36","2015-02-19 21:50:24",359,"15",5,"_Clumped together by color","turk16"
707,714,"2015-02-19 21:50:08","2015-02-19 21:50:29",431,"18",1,"_Strongest linear trend","turk16"
700,707,"2015-02-19 21:49:36","2015-02-19 21:50:29",80,"16",5,"_no red circle ","turk16"
703,710,"2015-02-19 21:49:55","2015-02-19 21:50:35",344,"14",4,"_broken parts","turk16"
702,709,"2015-02-19 21:49:22","2015-02-19 21:50:37",47,"12",4,"_Non-linear tight groupings","turk16"
706,713,"2015-02-19 21:50:23","2015-02-19 21:50:42",56,"1",5,"_GRAPHIC","turk16"
697,704,"2015-02-19 21:50:04","2015-02-19 21:50:42",104,"13",4,"_separated partly","turk16"
701,708,"2015-02-19 21:50:10","2015-02-19 21:50:43",278,"7",4,"_Narrowest range of data","turk16"
698,705,"2015-02-19 21:50:15","2015-02-19 21:50:44",466,"5",4,"_groups not overlapping","turk16"
705,712,"2015-02-19 21:50:04","2015-02-19 21:50:51",27,"14",4,"_most linear pattern","turk16"
708,715,"2015-02-19 21:50:37","2015-02-19 21:50:59",156,"4",4,"_size of points","turk16"
696,703,"2015-02-19 21:50:26","2015-02-19 21:51:01",210,"20,4",5,"_yellow circle not found","turk16"
701,708,"2015-02-19 21:50:44","2015-02-19 21:51:03",224,"6",5,"_Distinctly linear distribution","turk16"
709,716,"2015-02-19 21:50:28","2015-02-19 21:51:05",177,"17",3,"_Strongest linear trend","turk16"
698,705,"2015-02-19 21:50:46","2015-02-19 21:51:06",365,"12",4,"_most linear progression ","turk16"
706,713,"2015-02-19 21:50:44","2015-02-19 21:51:10",10,"20",5,"_GRAPHIC","turk16"
703,710,"2015-02-19 21:50:44","2015-02-19 21:51:14",276,"13",4,"_separated parts","turk16"
681,688,"2015-02-19 21:50:13","2015-02-19 21:51:15",273,"7",5,"_are the ones who keep order among them","turk16"
707,714,"2015-02-19 21:50:37","2015-02-19 21:51:16",403,"13,17",1,"_Strongest linear trend and Groups of points","turk16"
698,705,"2015-02-19 21:51:08","2015-02-19 21:51:17",503,"6",5,"_groups of plot points","turk16"
697,704,"2015-02-19 21:50:46","2015-02-19 21:51:21",220,"11",4,"_narrowly spaced","turk16"
704,711,"2015-02-19 21:50:11","2015-02-19 21:51:23",239,"3",4,"_The dots are off of the line unlike the others. ","turk16"
710,717,"2015-02-19 21:50:37","2015-02-19 21:51:29",170,"13",5,"_Points","turk16"
701,708,"2015-02-19 21:51:05","2015-02-19 21:51:30",145,"8",5,"_Highly segregated and tightly clustered data","turk16"
705,712,"2015-02-19 21:50:53","2015-02-19 21:51:35",286,"14",5,"_greater spacing of the groups","turk16"
706,713,"2015-02-19 21:51:15","2015-02-19 21:51:35",402,"17",5,"_graphic","turk16"
