"","N","K","sd.trend","sd.cluster","null.line","null.cluster","null.gini","line","cluster","gini"
"445",45,3,0.25,0.2,0.644799755776501,0.844679512054579,0.841941590048675,0.836700901758196,0.945357374878342,0.914530993561419
"446",45,3,0.25,0.2,0.704856127674605,0.862550914716501,0.852264426588751,0.89018568495155,0.945583604641175,0.905604338842975
"447",45,3,0.25,0.2,0.728792926817343,0.858132285269403,0.737717309145881,0.787990768736099,0.929545104012534,0.915678670360111
"448",45,3,0.25,0.2,0.675723937076727,0.851858711226427,0.820204081632653,0.888972503311098,0.944517211715592,0.919656065088757
"449",45,3,0.25,0.2,0.744606943500352,0.864162276877,0.804032766225583,0.87649854171986,0.947179642606731,0.921262573707943
"450",45,3,0.25,0.2,0.722098584438525,0.850604977632753,0.664176960643493,0.903260572850603,0.951982063268858,0.924221490062706
"451",45,3,0.25,0.2,0.676064486057902,0.861065572209433,0.796496539792388,0.853831289010265,0.955262505917272,0.898243576716505
"452",45,3,0.25,0.2,0.67503988199078,0.837199303432483,0.841288581548322,0.863533025264712,0.935281173027675,0.881909950328473
"453",45,3,0.25,0.2,0.752506040204561,0.828331845406857,0.737717309145881,0.814618678719236,0.950281944790031,0.816530612244898
"454",45,3,0.25,0.2,0.698376333456256,0.877123574280225,0.832426346406455,0.799288709678872,0.949940434980937,0.922023540063377
"455",45,3,0.25,0.2,0.711765618422389,0.865407590874521,0.813915266617969,0.823150522687545,0.943089158348251,0.89128494943486
"456",45,3,0.25,0.2,0.682597243911862,0.875355232034394,0.787703274671419,0.865229875710163,0.937877326617045,0.915925925925926
"457",45,3,0.25,0.2,0.777060215281076,0.853371706864596,0.666233090530697,0.901707515247053,0.953952184168958,0.888888888888889
"458",45,3,0.25,0.2,0.755188301163959,0.841579433960974,0.816530612244898,0.843196424965101,0.955596585369527,0.922326869806094
"459",45,3,0.25,0.2,0.676795018970856,0.846111827348018,0.828895463510848,0.864692803668323,0.934177468715167,0.913634215500945
"460",45,3,0.25,0.2,0.726199827901517,0.872949187143138,0.796496539792388,0.822590086661018,0.955289445617081,0.886823319452707
"461",45,3,0.25,0.2,0.648276217929772,0.855462515904069,0.777548209366391,0.825806517891934,0.954209181482252,0.911802685950413
"462",45,3,0.25,0.2,0.639620749243901,0.858391137791316,0.837384259259259,0.908037850486605,0.961585686177817,0.909986112864537
"463",45,3,0.25,0.2,0.599788087022741,0.862644448235195,0.846933333333333,0.804183883045193,0.947116584554623,0.88578125
"464",45,3,0.25,0.2,0.726522880050755,0.877297434193024,0.843498904309715,0.838320066523252,0.954908785327601,0.917100242802636
"465",45,3,0.25,0.2,0.683393662427816,0.85280628463105,0.833912037037037,0.810823951751166,0.939275427766956,0.906841535965387
"466",45,3,0.25,0.2,0.684791813924018,0.851586820866876,0.843685494464252,0.841278794504272,0.935543482046465,0.885230909922268
"467",45,3,0.25,0.2,0.608219906696287,0.875777072475384,0.82671875,0.907050198078531,0.937491517090551,0.913703703703704
"468",45,3,0.25,0.2,0.676709821066972,0.853327107470257,0.859733333333333,0.850721788547754,0.935179203721907,0.914530993561419
"469",45,3,0.25,0.2,0.669243633837507,0.87324999865802,0.821428571428571,0.796166164982494,0.94057696087781,0.88296875
"470",45,3,0.25,0.2,0.706847495394075,0.877276965173405,0.790376475829806,0.843973554297365,0.952421661590322,0.893017854550733
"471",45,3,0.25,0.2,0.781801642603137,0.869317553645456,0.829994048799841,0.896499906970025,0.931966556109876,0.92775218115871
"472",45,3,0.25,0.2,0.696615534027122,0.850929875904385,0.820204081632653,0.788891317180596,0.938600826219945,0.917100242802636
"473",45,3,0.25,0.2,0.756129287360718,0.883636580980882,0.820204081632653,0.820768666117395,0.935294699763743,0.91679748822606
"474",45,3,0.25,0.2,0.679934581743108,0.857121046331619,0.835829072315559,0.8715394493221,0.929665368114592,0.909986112864537
"475",45,3,0.25,0.2,0.742481045174939,0.863406931390525,0.801686851211073,0.797241674274991,0.938446329228983,0.887792132384962
"476",45,3,0.25,0.2,0.639362078819994,0.86371099049673,0.816530612244898,0.832927351354817,0.945159858487428,0.910027744748315
"477",45,3,0.25,0.2,0.636066308118164,0.867225941424546,0.87998718154142,0.880571133229332,0.938494138621483,0.916591217745586
"478",45,3,0.25,0.2,0.626069800779735,0.849877953011188,0.841288581548322,0.854863759475991,0.931432138025496,0.848977355734112
"479",45,3,0.25,0.2,0.704897859695826,0.84769418129608,0.822852608609403,0.878917206719103,0.924510494661271,0.900351541373716
"480",45,3,0.25,0.2,0.735847673902435,0.855993067673647,0.823419027960218,0.851930856534941,0.956436441577931,0.919986419194206
"481",45,3,0.25,0.2,0.697423377048243,0.873162912660941,0.866170360110803,0.812811632716569,0.947883755516378,0.894132653061224
"482",45,3,0.25,0.2,0.741791029942515,0.894038730951915,0.815270083102493,0.809718996692303,0.943174406756868,0.913016033329125
"483",45,3,0.25,0.2,0.660828384810787,0.85392206036548,0.716181061394381,0.900753605860638,0.943007752661125,0.919875130072841
"484",45,3,0.25,0.2,0.645945542516002,0.83810042572776,0.787703274671419,0.806828577580403,0.952738783748463,0.924153645833333
"485",45,3,0.25,0.2,0.683961163499612,0.854998591233914,0.773415977961432,0.903301871440307,0.954788020720077,0.922023540063377
"486",45,3,0.25,0.2,0.707125806954933,0.844411624364244,0.796875,0.910216192705109,0.947203333667106,0.917844616856202
"487",45,3,0.25,0.2,0.726644018020205,0.859552704813854,0.862015235457064,0.825472546114994,0.936871392658701,0.91679748822606
"488",45,3,0.25,0.2,0.721866248623077,0.876950220637237,0.828125,0.794821898379681,0.95339149208322,0.919875130072841
"489",45,3,0.25,0.2,0.710638688081376,0.842396717700006,0.765917159763314,0.852015264101014,0.94243496696299,0.904636678200692
"490",45,3,0.25,0.2,0.70489878937777,0.862557969981293,0.853333333333333,0.854026204487343,0.960307196749973,0.868343195266272
"491",45,3,0.25,0.2,0.684273843302331,0.858868440260475,0.800389273356401,0.859899305679706,0.965015007063506,0.910027744748315
"492",45,3,0.25,0.2,0.685448618233322,0.850462587938035,0.828125,0.786910552491286,0.952868010304459,0.923656509695291
"493",45,3,0.25,0.2,0.719317603107806,0.858316545717146,0.801836734693878,0.874921447338165,0.94697093607954,0.922023540063377
"494",45,3,0.25,0.2,0.778335030238211,0.877710729143837,0.829144881092933,0.894985792628754,0.955163044728254,0.922023540063377
"495",45,3,0.25,0.2,0.732386321866442,0.858347373717877,0.778925619834711,0.861534086207712,0.948701443209421,0.919305293005671
"496",45,3,0.25,0.2,0.702901899991262,0.871029346779724,0.716181061394381,0.870266335642962,0.943788329074607,0.922023540063377
"497",45,3,0.25,0.2,0.715855896452094,0.8995993451994,0.757396449704142,0.800291225674167,0.942645922669708,0.91
"498",45,3,0.25,0.2,0.691371968686585,0.841351953630175,0.809606481481482,0.813230879839261,0.927821508422571,0.869623882610896
"499",45,3,0.25,0.2,0.725981010008672,0.822247770716355,0.796496539792388,0.868158516460735,0.934471983276542,0.880577037477692
"500",45,3,0.25,0.2,0.704883918263477,0.852440289312853,0.773415977961432,0.854736228770189,0.938035786712125,0.92775218115871
"501",45,3,0.25,0.2,0.73739016298011,0.871682772620559,0.833912037037037,0.869989279975701,0.949993873395639,0.906841535965387
"502",45,3,0.25,0.2,0.722759514321308,0.849590802459768,0.821428571428571,0.799498706157653,0.941776758992786,0.914530993561419
"503",45,3,0.25,0.2,0.76843994013496,0.862707437674035,0.84078125,0.827067726213436,0.940422051465607,0.85336011687363
"504",45,3,0.25,0.2,0.700606012624679,0.828365405984238,0.870373337606153,0.868079175363573,0.934410629121788,0.902975778546713
"505",45,3,0.25,0.2,0.732733321394369,0.88588818176553,0.829994048799841,0.859904227690775,0.945633238983859,0.904636678200692
"506",45,3,0.25,0.2,0.649949528741842,0.83488718146692,0.645941727367326,0.886294143365552,0.947916969460746,0.893017854550733
"507",45,3,0.25,0.2,0.704281132816671,0.886394399705942,0.849549861495845,0.815487402943659,0.941370995163049,0.922023540063377
"508",45,3,0.25,0.2,0.676659358510548,0.857570477447832,0.777548209366391,0.914485901744846,0.944101626828858,0.894671280276817
"509",45,3,0.25,0.2,0.733654047338538,0.860258074431868,0.865131578947368,0.823262370004033,0.953221544933272,0.922200520833333
"510",45,3,0.25,0.2,0.767663642292002,0.899269583648349,0.839181835241133,0.799842415235641,0.948445595069523,0.898243576716505
"511",45,3,0.25,0.2,0.619359625134696,0.890299240775363,0.843498904309715,0.834561934051132,0.963286588666499,0.917178638941399
"512",45,3,0.25,0.2,0.753946400750097,0.858006318424132,0.853333333333333,0.867812365820273,0.936506447989559,0.90440778799351
"513",45,3,0.25,0.2,0.695537960490544,0.857773262712702,0.737514792899408,0.851705548493782,0.938381762985241,0.909986112864537
"514",45,3,0.25,0.2,0.717371482061705,0.88215673627224,0.800389273356401,0.841847721982829,0.947421308525427,0.918246588576259
"515",45,3,0.25,0.2,0.675364776951447,0.854505119722219,0.822852608609403,0.877947309167675,0.951713611502123,0.901785714285714
"516",45,3,0.25,0.2,0.727395525274232,0.868491942787947,0.843498904309715,0.815271352218353,0.94429609850463,0.885230909922268
"517",45,3,0.25,0.2,0.690590352705526,0.85635017420444,0.839181835241133,0.89454726337963,0.922493447910214,0.921670740780104
"518",45,3,0.25,0.2,0.753182241335464,0.84955958541863,0.800389273356401,0.866743267609576,0.954711281707352,0.913634215500945
"519",45,3,0.25,0.2,0.713927175968852,0.884633061898803,0.705186777747917,0.844263628933406,0.949155639588123,0.924153645833333
"520",45,3,0.25,0.2,0.744439435388849,0.893370615782487,0.790376475829806,0.865365738603677,0.926053503271432,0.92069404960298
"521",45,3,0.25,0.2,0.761204624164683,0.843310411453526,0.790376475829806,0.89034032255876,0.945876076276391,0.904636678200692
"522",45,3,0.25,0.2,0.715175445485844,0.856427800014326,0.862015235457064,0.786042890621888,0.938636103609834,0.919667590027701
"523",45,3,0.25,0.2,0.670920759838016,0.870437800210524,0.811594202898551,0.861994770917258,0.946223533897047,0.914530993561419
"524",45,3,0.25,0.2,0.720532531906622,0.857153128633086,0.82671875,0.859578360583244,0.941726438593776,0.902975778546713
"525",45,3,0.25,0.2,0.677505204918554,0.846650781931092,0.8384,0.799457102469833,0.930832367479074,0.91679748822606
"526",45,3,0.25,0.2,0.766701834467591,0.867447880068923,0.838541666666667,0.812240911274953,0.945837753141349,0.905271502179944
"527",45,3,0.25,0.2,0.657253395709998,0.851862961295345,0.664176960643493,0.859202368372819,0.945092855049965,0.913703703703704
"528",45,3,0.25,0.2,0.727540444204679,0.846659605473676,0.825967859751644,0.849781959536125,0.927394607365233,0.926575825899422
"529",45,3,0.25,0.2,0.775336078102386,0.858594232622248,0.706272189349112,0.871403869776935,0.937427614790861,0.90093537414966
"530",45,3,0.25,0.2,0.770477772993079,0.851039050624592,0.852952833927864,0.845644159007232,0.95740432617064,0.90440778799351
"531",45,3,0.25,0.2,0.690798035143717,0.875224298542934,0.828072424290979,0.857362132084882,0.945313303266453,0.913016033329125
"532",45,3,0.25,0.2,0.713407750463111,0.859628701715647,0.790376475829806,0.819802679540227,0.933492116935185,0.893961927424152
"533",45,3,0.25,0.2,0.703805153218696,0.867185002429249,0.820204081632653,0.861193397404095,0.939419472101185,0.91679748822606
"534",45,3,0.25,0.2,0.657851975901969,0.848610938912671,0.840200831024931,0.879592499266295,0.938274650905678,0.820204081632653
"535",45,3,0.25,0.2,0.729063201838364,0.846187445042586,0.823419027960218,0.856070800944563,0.946906155687491,0.876232741617357
"536",45,3,0.25,0.2,0.68956617581736,0.859879403315302,0.809606481481482,0.885042128359354,0.940248814010557,0.913016033329125
"537",45,3,0.25,0.2,0.697955540743672,0.892242919087162,0.751220703125,0.879731529053979,0.949010887673151,0.904636678200692
"538",45,3,0.25,0.2,0.806622236887572,0.885799660463187,0.820023148148148,0.864039736767141,0.943097284378855,0.890717878372199
"539",45,3,0.25,0.2,0.676978206924023,0.849962674687869,0.613111726685134,0.831731217629677,0.948045972945906,0.910027744748315
"540",45,3,0.25,0.2,0.735214261675394,0.854379757741272,0.837384259259259,0.874474938103193,0.94164705405575,0.925619834710744
"541",45,3,0.25,0.2,0.704579078166866,0.855305010224761,0.790008650519031,0.863316980054531,0.939837737153321,0.869623882610896
"542",45,3,0.25,0.2,0.840814290208672,0.882988058883253,0.814933333333333,0.82844472025173,0.94228462414245,0.9248046875
"543",45,3,0.25,0.2,0.741193540335019,0.858290977736167,0.778925619834711,0.832250893036871,0.944194602338861,0.881909950328473
"544",45,3,0.25,0.2,0.664834990081576,0.881066422693174,0.739501953125,0.89973318880986,0.961333908203715,0.876232741617357
"545",45,3,0.25,0.2,0.640977267929506,0.838913522072956,0.780003967466772,0.835395339907489,0.929487260397518,0.922702580353101
"546",45,3,0.25,0.2,0.758433913627761,0.861645467970937,0.7286470143613,0.82479121125331,0.941787436745432,0.910027744748315
"547",45,3,0.25,0.2,0.690124380410655,0.875498880832575,0.859733333333333,0.826400473455312,0.949327921943448,0.915925925925926
"548",45,3,0.25,0.2,0.781219865067832,0.860101448697896,0.814933333333333,0.852681607930875,0.943235696903171,0.918246588576259
"549",45,3,0.25,0.2,0.680130872550262,0.853758969869116,0.827613568736362,0.849080755063988,0.936165837962006,0.902975778546713
"550",45,3,0.25,0.2,0.668525136362583,0.858120015434325,0.804032766225583,0.820419095161796,0.947914509063966,0.919305293005671
"551",45,3,0.25,0.2,0.743471377873853,0.855065634274156,0.778925619834711,0.816917008874412,0.946380600988786,0.910027744748315
"552",45,3,0.25,0.2,0.660649103562737,0.869194253560736,0.871647832686794,0.842787478493125,0.947663627915025,0.909551986475063
"553",45,3,0.25,0.2,0.735764058409079,0.869227951817848,0.829994048799841,0.846141430897851,0.957008511843499,0.915925925925926
"554",45,3,0.25,0.2,0.66504803729323,0.863436224678848,0.869623882610896,0.828222151487434,0.957757897991098,0.920014177693762
"555",45,3,0.25,0.2,0.659267570923527,0.850453895504049,0.796496539792388,0.827603276316717,0.941493588135973,0.911802685950413
"556",45,3,0.25,0.2,0.609657777194803,0.818318600075123,0.804032766225583,0.848623676773075,0.933158419335524,0.894132653061224
"557",45,3,0.25,0.2,0.657128416773606,0.848960905667942,0.796496539792388,0.867461824540905,0.937637664056879,0.910027744748315
"558",45,3,0.25,0.2,0.718442943170999,0.888416614548825,0.790008650519031,0.88263431485905,0.940105167352756,0.876232741617357
"559",45,3,0.25,0.2,0.791199872375699,0.881884235419176,0.67293738242408,0.852592942707473,0.922162158549963,0.862990702479339
"560",45,3,0.25,0.2,0.719927021610718,0.862485511760115,0.843498904309715,0.837770957683596,0.932238486504679,0.92069404960298
"561",45,3,0.25,0.2,0.705115608048068,0.868380103767074,0.801686851211073,0.841546851391758,0.957049377239013,0.865575982459099
"562",45,3,0.25,0.2,0.62264860736678,0.852448177567295,0.820023148148148,0.898867558538901,0.957140054035925,0.913016033329125
"563",45,3,0.25,0.2,0.694035202928681,0.884364429539122,0.832426346406455,0.821331693814597,0.944652343329547,0.868343195266272
"564",45,3,0.25,0.2,0.675439522002954,0.832900573086711,0.827733333333333,0.837234466634696,0.94217927781583,0.915925925925926
"565",45,3,0.25,0.2,0.751027497998214,0.848039777753241,0.837384259259259,0.898561016643906,0.958277056100671,0.87998718154142
"566",45,3,0.25,0.2,0.675470424390204,0.842941013962596,0.74887573964497,0.847663540424612,0.953820189784679,0.896501669327914
"567",45,3,0.25,0.2,0.701349915870524,0.861973294030687,0.88671875,0.859089731461625,0.919162570901456,0.9221
"568",45,3,0.25,0.2,0.752186928338301,0.830162454743775,0.848977355734112,0.86859861392254,0.950758781340651,0.920014177693762
"569",45,3,0.25,0.2,0.692211014010286,0.866053247593577,0.765917159763314,0.849217889294789,0.949958412402311,0.9248046875
"570",45,3,0.25,0.2,0.818666456032377,0.859238756626317,0.685833333333333,0.815127514731082,0.933491488508744,0.922023540063377
"571",45,3,0.25,0.2,0.631840801867364,0.867432010227806,0.809606481481481,0.833043057830902,0.947817760171057,0.87828125
"572",45,3,0.25,0.2,0.733329781151476,0.850518921055966,0.843685494464252,0.866567368914885,0.941598274620035,0.881909950328473
"573",45,3,0.25,0.2,0.743846756422313,0.868823206969458,0.796496539792388,0.853062766871878,0.938741757689419,0.911802685950413
"574",45,3,0.25,0.2,0.743891828899935,0.853857376656933,0.829994048799841,0.827616011730323,0.945370300585524,0.916666666666667
"575",45,3,0.25,0.2,0.695875074044643,0.861259920238771,0.872546103509816,0.889861948967852,0.943435622138169,0.888888888888889
"576",45,3,0.25,0.2,0.767766768140406,0.841718171461046,0.820204081632653,0.770425173145034,0.959415959383182,0.907652785289346
"577",45,3,0.25,0.2,0.693333122974329,0.851935710568191,0.809606481481482,0.78778949613474,0.942796859406255,0.904636678200692
"578",45,3,0.25,0.2,0.688577890780437,0.873441532689278,0.799671292914536,0.885578328675322,0.9402566292658,0.90093537414966
"579",45,3,0.25,0.2,0.814168655801365,0.858848081603442,0.852264426588751,0.839233833294261,0.950382616068828,0.886823319452707
"580",45,3,0.25,0.2,0.736961282368486,0.863799626919815,0.752685546875,0.849861982537092,0.944671026830626,0.893961927424152
"581",45,3,0.25,0.2,0.816754743236473,0.856992362340548,0.828125,0.862957980209806,0.95533442771153,0.915925925925926
"582",45,3,0.25,0.2,0.72189556708618,0.874513810776071,0.794286847847649,0.881273202724411,0.940461260877108,0.893961927424152
"583",45,3,0.25,0.2,0.596585650302414,0.849888828779023,0.865131578947368,0.830341818179182,0.956029264738546,0.911802685950413
"584",45,3,0.25,0.2,0.608705180560758,0.844386743750452,0.832426346406455,0.823680398688485,0.928057924569862,0.894173602853745
"585",45,3,0.25,0.2,0.690364036007738,0.866007790939474,0.763076923076923,0.894079488937385,0.956303310926265,0.921262573707943
"586",45,3,0.25,0.2,0.639925006442783,0.845746757433635,0.801836734693878,0.879589728859757,0.938319418739138,0.846933333333333
"587",45,3,0.25,0.2,0.712400134177964,0.862903034148863,0.782356872354645,0.865396523638642,0.939477529946911,0.915925925925926
"588",45,3,0.25,0.2,0.572429295730687,0.867813328410791,0.751220703125,0.850671221850059,0.94102986779072,0.870373337606153
"589",45,3,0.25,0.2,0.735086054773022,0.849174943779909,0.782356872354645,0.864433565798201,0.920513769447185,0.870373337606153
"590",45,3,0.25,0.2,0.754444296739606,0.866959737413234,0.801836734693878,0.8612709980008,0.947675937973774,0.866170360110803
"591",45,3,0.25,0.2,0.627644148107768,0.85471179669216,0.869623882610896,0.800407885304164,0.941489143433153,0.91679748822606
"592",45,3,0.25,0.2,0.670099240054214,0.878715537964869,0.813915266617969,0.84426071825879,0.952525171685649,0.87998718154142
"593",45,3,0.25,0.2,0.711816420221866,0.853603879753209,0.737717309145881,0.79766323484557,0.946556481357516,0.919875130072841
"594",45,3,0.25,0.2,0.721442415024186,0.874342867310387,0.801836734693878,0.828410996150042,0.959500554529835,0.918246588576259
"595",45,3,0.25,0.2,0.59033329355774,0.864241774442484,0.816530612244898,0.830490605401365,0.960394319493063,0.915925925925926
"596",45,3,0.25,0.2,0.648408126278781,0.837035180195507,0.840200831024931,0.836927738639927,0.945948902286344,0.904636678200692
"597",45,3,0.25,0.2,0.751480994824948,0.876719917968664,0.790376475829806,0.886763453386659,0.959874067239261,0.916591217745586
"598",45,3,0.25,0.2,0.705403015551359,0.835020919138838,0.840200831024931,0.801668855048791,0.955151840954571,0.913634215500945
"599",45,3,0.25,0.2,0.699304174030376,0.837629379986316,0.766528925619835,0.842683351796175,0.947142515828336,0.91679748822606
"600",45,3,0.25,0.2,0.740723665159407,0.886635071361787,0.778925619834711,0.794248293300628,0.945325387535753,0.923656509695291
"601",45,3,0.25,0.2,0.731363998322768,0.865733396083979,0.82671875,0.926407870647471,0.961899654392367,0.910027744748315
"602",45,3,0.25,0.2,0.761734340681412,0.856993850513976,0.824874256973022,0.882377730656586,0.947227093769927,0.907652785289346
"603",45,3,0.25,0.2,0.650154125901748,0.841088819398596,0.778925619834711,0.847124976657619,0.937696345121235,0.906841535965387
"604",45,3,0.25,0.2,0.695698811302161,0.851996755029808,0.8384,0.813851501277407,0.931066309501161,0.925619834710744
"605",45,3,0.25,0.2,0.776819608616739,0.861152396942811,0.838541666666667,0.912406699143051,0.944874164737886,0.913703703703704
"606",45,3,0.25,0.2,0.737049604929803,0.878966720920573,0.827613568736362,0.770836571552542,0.954061661883933,0.898243576716505
"607",45,3,0.25,0.2,0.686251951929824,0.84711668524233,0.766528925619835,0.878369849761565,0.942908894597628,0.896501669327914
"608",45,3,0.25,0.2,0.676692223132335,0.855299053586082,0.7286470143613,0.834777399130156,0.928358885128923,0.87998718154142
"609",45,3,0.25,0.2,0.656912800437989,0.864224789749052,0.820204081632653,0.849306327572698,0.932396468174366,0.90093537414966
"610",45,3,0.25,0.2,0.670745702846214,0.844690681362981,0.796496539792388,0.874342172984204,0.942283979436998,0.906841535965387
"611",45,3,0.25,0.2,0.660384279231347,0.901532977005923,0.8576,0.846984353572172,0.957335472434147,0.902975778546713
"612",45,3,0.25,0.2,0.672252744195085,0.875199071183226,0.841288581548322,0.806758573368549,0.935595139316066,0.913634215500945
"613",45,3,0.25,0.2,0.72709191120326,0.852200292460425,0.822852608609403,0.859908552067429,0.954644014777727,0.899653979238754
"614",45,3,0.25,0.2,0.716224572655459,0.842127767439458,0.869623882610896,0.862293029972641,0.94645826642958,0.899653979238754
"615",45,3,0.25,0.2,0.729478581828841,0.863314928638837,0.833912037037037,0.830234891875093,0.934013900883966,0.915925925925926
"616",45,3,0.25,0.2,0.712056158614528,0.861997557298846,0.827733333333333,0.886747810485075,0.962491871671329,0.906841535965387
"617",45,3,0.25,0.2,0.65929527370686,0.853096156022923,0.85336011687363,0.820190981886225,0.944851030163647,0.913016033329125
"618",45,3,0.25,0.2,0.724490884104446,0.870929432854151,0.737717309145881,0.906195599096901,0.936846883288713,0.917100242802636
"619",45,3,0.25,0.2,0.753985605636025,0.857600656319654,0.778925619834711,0.813649898042496,0.949603899475213,0.904636678200692
"620",45,3,0.25,0.2,0.782467952070876,0.862365317588749,0.851130279595479,0.84905714243393,0.94222791017927,0.902975778546713
"621",45,3,0.25,0.2,0.677473132357521,0.85638964911582,0.841715976331361,0.845519084178834,0.94651874930541,0.910027744748315
"622",45,3,0.25,0.2,0.717892423110885,0.880824490955019,0.841715976331361,0.8181075638834,0.940368160776498,0.881909950328473
"623",45,3,0.25,0.2,0.623363191301236,0.868710349429373,0.796496539792388,0.874326424800875,0.952359644067315,0.888888888888889
"624",45,3,0.25,0.2,0.771740672781392,0.860721964601273,0.862682262457939,0.904852058908641,0.938047346565118,0.8808245028306
"625",45,3,0.25,0.2,0.592247955061878,0.853733565841523,0.820204081632653,0.755125740179529,0.944581678400524,0.918246588576259
"626",45,3,0.25,0.2,0.660363160548021,0.856577988538653,0.800389273356401,0.862634652514996,0.944865923662764,0.926844199571472
"627",45,3,0.25,0.2,0.675612336486778,0.851559546967053,0.814933333333333,0.832581150519726,0.936982815703996,0.899653979238754
"628",45,3,0.25,0.2,0.63771672780755,0.847914983953121,0.773415977961432,0.894848989452668,0.94025435725354,0.914530993561419
"629",45,3,0.25,0.2,0.678863053833,0.848763282254431,0.73469387755102,0.884932143131488,0.941509518524304,0.915925925925926
"630",45,3,0.25,0.2,0.722522817158045,0.853414976964211,0.829994048799841,0.859496866932026,0.937691080984202,0.837384259259259
"631",45,3,0.25,0.2,0.726021461095758,0.859792341476542,0.800389273356401,0.878605925352609,0.947641960153347,0.907652785289346
"632",45,3,0.25,0.2,0.706112373671962,0.858563125790735,0.790008650519031,0.833646353895655,0.950624008416567,0.898243576716505
"633",45,3,0.25,0.2,0.740808018125449,0.866840361470454,0.85230909922268,0.863900496571924,0.950329372610776,0.890717878372199
"634",45,3,0.25,0.2,0.73332095010733,0.851911359930057,0.866170360110803,0.828156892093715,0.943383383756244,0.871647832686794
"635",45,3,0.25,0.2,0.643948260001047,0.882323239552125,0.811594202898551,0.849818306837045,0.951572172507744,0.911837935717519
"636",45,3,0.25,0.2,0.795331337594255,0.88059805244861,0.827613568736362,0.867159944276375,0.937736249866811,0.877218934911243
"637",45,3,0.25,0.2,0.739878875885461,0.875260711179641,0.843498904309715,0.828019890796076,0.918633860263179,0.90440778799351
"638",45,3,0.25,0.2,0.721927159131994,0.849220790121187,0.827613568736362,0.821205884964161,0.965203666925345,0.885230909922268
"639",45,3,0.25,0.2,0.721969675102478,0.867669187605573,0.848977355734112,0.864757795234686,0.92966167594404,0.896501669327914
"640",45,3,0.25,0.2,0.703905537266409,0.840290809966192,0.837384259259259,0.848626500755483,0.953994209960465,0.918246588576259
"641",45,3,0.25,0.2,0.6841666955495,0.849707313513237,0.816530612244898,0.839126386270953,0.949173940046229,0.90093537414966
"642",45,3,0.25,0.2,0.759434893577852,0.879799057394251,0.815711168418965,0.795962178726692,0.943585497554805,0.909478305785124
"643",45,3,0.25,0.2,0.749537533818893,0.857104164936722,0.809073724007561,0.806968165697734,0.946954988499475,0.9221
"644",45,3,0.25,0.2,0.625827535212673,0.848254206505049,0.796496539792388,0.832141586379555,0.953565682387306,0.898243576716505
"645",45,3,0.25,0.2,0.637678136389969,0.872057288972747,0.820204081632653,0.886270736886584,0.941902829964381,0.862682262457939
"646",45,3,0.25,0.2,0.742109167748848,0.885995919537658,0.85336011687363,0.855583186062338,0.951144496621767,0.921262573707943
"647",45,3,0.25,0.2,0.664877233724502,0.867805809367805,0.816530612244898,0.858504415708236,0.947799908326664,0.907652785289346
"648",45,3,0.25,0.2,0.883198776769435,0.91057403794971,0.778925619834711,0.820946384267685,0.942593577782704,0.876232741617357
"649",45,3,0.25,0.2,0.658152693464964,0.854024407468434,0.801686851211073,0.8738891856394,0.949690251296232,0.887792132384962
"650",45,3,0.25,0.2,0.680137890569887,0.852052194647221,0.843685494464252,0.837040085217182,0.931020540841786,0.914530993561419
"651",45,3,0.25,0.2,0.627063037959807,0.886353008254097,0.801686851211073,0.851583494463382,0.94136875608687,0.910027744748315
"652",45,3,0.25,0.2,0.706448120553477,0.850526357442699,0.832426346406455,0.828337152074333,0.954558750752963,0.865575982459099
"653",45,3,0.25,0.2,0.732126631267383,0.888494110646469,0.853333333333333,0.788862125053747,0.926696631839694,0.915925925925926
"654",45,3,0.25,0.2,0.686518914473702,0.855414291618006,0.751220703125,0.871724761477485,0.952414127309465,0.88578125
"655",45,3,0.25,0.2,0.767150535155517,0.860849949100179,0.757396449704142,0.895622260728344,0.945027987540976,0.913899287525661
"656",45,3,0.25,0.2,0.692531494064341,0.863580406836992,0.790376475829806,0.919686392293038,0.949235425911824,0.923656509695291
"657",45,3,0.25,0.2,0.686940915816493,0.851132212872748,0.812159879902421,0.869365053672853,0.937441949132088,0.893961927424152
"658",45,3,0.25,0.2,0.722780590612745,0.856287151469723,0.8576,0.871582827362208,0.954070288186268,0.922326869806094
"659",45,3,0.25,0.2,0.617117338722683,0.861181381491129,0.71957671957672,0.867616092432452,0.946235895679973,0.853333333333333
"660",45,3,0.25,0.2,0.713081100911621,0.853697591358619,0.816530612244898,0.913683136672701,0.93195908687461,0.896501669327914
"661",45,3,0.25,0.2,0.704069030596088,0.863681110635444,0.88578125,0.841789163003786,0.923881565386983,0.871647832686794
"662",45,3,0.25,0.2,0.731894490167146,0.856955944536002,0.840200831024931,0.853497167267548,0.948092011085252,0.907652785289346
"663",45,3,0.25,0.2,0.769142049875969,0.893332121525161,0.816530612244898,0.847683068095329,0.95345705480028,0.926844199571472
"664",45,3,0.25,0.2,0.597510569587642,0.8794116018301,0.746826171875,0.896520125990433,0.945707535700528,0.924221490062706
"665",45,3,0.25,0.2,0.782445072224099,0.87347147481726,0.810408163265306,0.855282571243283,0.958651702791747,0.925760099958351
"666",45,3,0.25,0.2,0.717069556123728,0.846034538662502,0.765917159763314,0.884450661887849,0.956623984386028,0.908442330558858
